Year,Quarter,Month,Day,Sum of Open,Sum of Close,Sum of High,Sum of Low
2005,Qtr 1,March,1,-1.9456138668758451,-1.9163846707335062,-1.9489367389985612,-1.9190471894512746
2005,Qtr 1,March,2,-2.6574463148255285,-2.6727738767715072,-2.6681246479409646,-2.657271556658574
2005,Qtr 1,March,3,-2.6825945361031134,-2.6579551213095427,-2.6867657020183304,-2.652844385864474
2005,Qtr 1,March,4,-2.659007033983651,-2.6502598569117675,-2.6604423524013443,-2.6477027251461256
2005,Qtr 1,March,7,-2.626603486456343,-2.633885758352679,-2.6455189949856326,-2.599319021976234
2005,Qtr 1,March,8,-2.6312440735400457,-2.629278078034867,-2.64529342370427,-2.6159077570079767
2005,Qtr 1,March,9,-2.6271205637503794,-2.6328380079363516,-2.6363064309956568,-2.614244080873555
2005,Qtr 1,March,10,-2.663445276004249,-2.691014803693947,-2.6841641839537247,-2.66819099126642
2005,Qtr 1,March,11,-2.6841631061724485,-2.6697120971397568,-2.6857535719364205,-2.6572586195392436
2005,Qtr 1,March,14,-2.6792224518867833,-2.6741876559439857,-2.691601116553494,-2.660030516486325
2005,Qtr 1,March,15,-2.6621766910190168,-2.70841027195554,-2.693479806230689,-2.6784587175806163
2005,Qtr 1,March,16,-2.722669953941259,-2.7282367841012842,-2.7379464134766396,-2.721636429565546
2005,Qtr 1,March,17,-2.755619824594253,-2.74423219459277,-2.7633765246916715,-2.730268970890342
2005,Qtr 1,March,18,-2.7384230652961454,-2.7429352288868554,-2.750413514047304,-2.7212911972678877
2005,Qtr 1,March,21,-3.2137382786704007,-3.2210350222459017,-3.228227102543134,-3.199424732832646
2005,Qtr 1,March,22,-2.756765355634667,-2.784305974341292,-2.782687749364629,-2.7509855923268547
2005,Qtr 1,March,23,-2.8222584890295246,-2.8339062640864108,-2.835526184033346,-2.8163523049445427
2005,Qtr 1,March,24,-2.8316162596287655,-2.8336709475287605,-2.843639722608732,-2.810769842749489
2005,Qtr 1,March,25,-1.676226728330871,-1.6728609409419404,-1.6818342976228697,-1.6684358109800197
2005,Qtr 1,March,28,-2.1545886038524396,-2.155227094526293,-2.1644320610465497,-2.1412283586331116
2005,Qtr 1,March,29,-2.8376927036683197,-2.8967641471676817,-2.8603659693801555,-2.8688907422385443
2005,Qtr 1,March,30,-2.911549245724329,-2.8907168405058465,-2.9130121823236492,-2.8878197761925013
2005,Qtr 1,March,31,-2.854738064932829,-2.843730854210488,-2.8703330617422598,-2.834381549378383
2005,Qtr 2,April,1,-2.846871894445799,-2.815662363731084,-2.8291247550027996,-2.8356511087834217
2005,Qtr 2,April,4,-2.836066258596419,-2.8364433068858266,-2.8542956407456503,-2.816269508944292
2005,Qtr 2,April,5,-2.557465935214566,-2.5420137001335683,-2.5593058344453925,-2.5296503528363665
2005,Qtr 2,April,6,-2.8087997307951253,-2.776862518150919,-2.8039835888986633,-2.7738189269444806
2005,Qtr 2,April,7,-2.7700955625774584,-2.7693732775303235,-2.7811825027597603,-2.7537905543375247
2005,Qtr 2,April,8,-2.748415161845481,-2.7473886733180257,-2.7690190641770793,-2.7235410026903986
2005,Qtr 2,April,11,-2.7583536416471293,-2.7720205651673453,-2.7863940676673358,-2.7401765792627275
2005,Qtr 2,April,12,-2.774544801843945,-2.79100197608562,-2.802177131611294,-2.7731360075223983
2005,Qtr 2,April,13,-2.774137638194655,-2.788724741520616,-2.7897473262886643,-2.769397898001577
2005,Qtr 2,April,14,-2.8060456893342165,-2.8307290188259717,-2.8292496901847883,-2.8096835363638695
2005,Qtr 2,April,15,-2.863478754110452,-2.924855693265066,-2.9036113156089653,-2.896419538232883
2005,Qtr 2,April,18,-3.0011415063507196,-3.0493887949454064,-3.023288953258084,-3.034639810613916
2005,Qtr 2,April,19,-3.016139168801052,-2.99514277503976,-3.0183300899861067,-2.989758807515263
2005,Qtr 2,April,20,-2.964396552956554,-3.0253642294543273,-2.9947640476380917,-2.9922067808604877
2005,Qtr 2,April,21,-3.0707859395504147,-3.0046181120288797,-3.0313427949070153,-3.0536236119855635
2005,Qtr 2,April,22,-2.9716560305969653,-2.9943932536722384,-2.9961217584104443,-2.9658319682047893
2005,Qtr 2,April,25,-2.987016105792465,-2.971131375547745,-2.9952221504745555,-2.9652299512027827
2005,Qtr 2,April,26,-2.9679733726424793,-2.963212078323473,-2.9748756864990997,-2.9542507045438624
2005,Qtr 2,April,27,-2.983541017816324,-3.0028325186953775,-3.0088231070566716,-2.9795351402196157
2005,Qtr 2,April,28,-3.0068505378881567,-2.999228035905308,-3.0108721403508447,-3.002614661143422
2005,Qtr 2,April,29,-3.3823876179112116,-3.357361369312409,-3.382615717757076,-3.3682330884799967
2005,Qtr 2,May,2,-2.2566999814531825,-2.232355819551279,-2.2525477774575218,-2.234039674065037
2005,Qtr 2,May,3,-2.1065591655693106,-2.1197388507432504,-2.1248540543606955,-2.0958874746782215
2005,Qtr 2,May,4,-2.1062528802698908,-2.078965365586326,-2.1050858578157925,-2.0851095908839374
2005,Qtr 2,May,5,-1.1297172419441495,-1.117914361904341,-1.1280792336176722,-1.1072623666423282
2005,Qtr 2,May,6,-1.6583503723650588,-1.644038005282504,-1.6699274309683925,-1.6336511124437523
2005,Qtr 2,May,9,-2.8605482935262065,-2.874562758669145,-2.8895763490214246,-2.861488608125297
2005,Qtr 2,May,10,-2.8718318320120138,-2.9131697059672557,-2.901929525928012,-2.8913130352768075
2005,Qtr 2,May,11,-2.933449458653868,-2.943383302617959,-2.958508469454644,-2.9271524925552823
2005,Qtr 2,May,12,-2.938779992000147,-2.9705872083662848,-2.9684332664570032,-2.9418039369346474
2005,Qtr 2,May,13,-2.9846686463866567,-2.990177483793696,-2.99560082571919,-2.9763944880767776
2005,Qtr 2,May,16,-3.4884793603851185,-3.498938867121658,-3.5033289091290722,-3.488916674719227
2005,Qtr 2,May,17,-2.986688072354845,-3.027752563323564,-3.0060072793775836,-3.017957926201147
2005,Qtr 2,May,18,-3.019023375280471,-3.0023133634165924,-3.0184158400159236,-2.993437520196798
2005,Qtr 2,May,19,-2.966682952851414,-2.9366060579649336,-2.965155195137771,-2.9362733376849315
2005,Qtr 2,May,20,-2.9289932289381673,-2.9438961865555906,-2.9604276388159563,-2.918627954092945
2005,Qtr 2,May,23,-3.136126554497091,-3.1369622400422186,-3.150527515195322,-3.128572619080147
2005,Qtr 2,May,24,-2.929360966138738,-2.92131063729717,-2.9486438772870303,-2.9100191727546347
2005,Qtr 2,May,25,-2.925399029007357,-2.959695292883246,-2.951994565153433,-2.933530361500879
2005,Qtr 2,May,26,-2.9557258560484003,-2.9316519980723275,-2.9624657397839993,-2.924313817647891
2005,Qtr 2,May,27,-2.90865234648717,-2.883633345137916,-2.9124713305832275,-2.870820829111565
2005,Qtr 2,May,30,-2.2065302202431467,-2.1767444672533003,-2.206936289287328,-2.184807841033565
2005,Qtr 2,May,31,-2.8566906612788237,-2.863563165521347,-2.875305039857034,-2.839147052896517
2005,Qtr 2,June,1,-2.8752950216652176,-2.8419363686536556,-2.8587623576491366,-2.845306286368082
2005,Qtr 2,June,2,-2.833386064172646,-2.8559601080597417,-2.852331893249807,-2.830329676660158
2005,Qtr 2,June,3,-2.8484166373524875,-2.852607216198419,-2.8698309864008893,-2.8364406935231563
2005,Qtr 2,June,6,-2.1240323870791755,-2.0971137601745418,-2.1286463264691124,-2.1022890692894634
2005,Qtr 2,June,7,-2.8438041928358997,-2.838806628075599,-2.8423559418862285,-2.815144480653247
2005,Qtr 2,June,8,-2.8301159280577575,-2.7818723223364787,-2.802024809639289,-2.7919325819918157
2005,Qtr 2,June,9,-2.783522108528032,-2.779505452446938,-2.7877215452676407,-2.770251452605756
2005,Qtr 2,June,10,-2.767223025711643,-2.7615578581466305,-2.7787526271455807,-2.7476620550257147
2005,Qtr 2,June,13,-2.7590592273669476,-2.7427235504270975,-2.770211803027886,-2.736600735581053
2005,Qtr 2,June,14,-2.7404699107504076,-2.7531665685393056,-2.7616390152102235,-2.716575457742545
2005,Qtr 2,June,15,-2.742100128028234,-2.7433333352078866,-2.763166463197864,-2.7308918935490603
2005,Qtr 2,June,16,-2.733520496496755,-2.723662339649995,-2.7468428226994086,-2.716618467452335
2005,Qtr 2,June,17,-2.6987355490317895,-2.69864536621429,-2.711134675350741,-2.6749284880073674
2005,Qtr 2,June,20,-2.694403942932687,-2.6892341820245695,-2.7132321223969718,-2.685981900336512
2005,Qtr 2,June,21,-2.6918441334013705,-2.6915714679491702,-2.713262665608151,-2.6683164840599916
2005,Qtr 2,June,22,-2.686194385520692,-2.6393594898660444,-2.670391733709084,-2.65172926748836
2005,Qtr 2,June,23,-2.6341393667072373,-2.6481716030657934,-2.6542908710515425,-2.61533034605069
2005,Qtr 2,June,24,-2.6796380946489102,-2.670285633226896,-2.694827426006866,-2.6531756248101237
2005,Qtr 2,June,27,-2.696277545782151,-2.694990030564303,-2.714885672266687,-2.669422093661774
2005,Qtr 2,June,28,-2.6921538527808826,-2.6560653650543244,-2.6916911075348127,-2.6561397115459044
2005,Qtr 2,June,29,-2.6378458789010724,-2.6547021867295935,-2.6613691828980555,-2.6258358964753885
2005,Qtr 2,June,30,-2.6575731063536088,-2.693520033591196,-2.6826171468091413,-2.6601479376654655
2005,Qtr 3,July,1,-3.675831648383624,-3.6552822878161964,-3.671797169323205,-3.6601549053692253
2005,Qtr 3,July,4,-1.999330298149513,-2.007155482337182,-2.0304285252375767,-1.9909121380601886
2005,Qtr 3,July,5,-2.678981845005947,-2.6723996502403575,-2.693964587542938,-2.6596225138373537
2005,Qtr 3,July,6,-2.6569293661458144,-2.6715514962366704,-2.679511997141281,-2.6347572531122854
2005,Qtr 3,July,7,-2.6870155056307734,-2.700791914880611,-2.7128349896216832,-2.710995366431373
2005,Qtr 3,July,8,-2.6996281251066954,-2.685700321677891,-2.6997806609270394,-2.674260557864871
2005,Qtr 3,July,11,-2.650005778957589,-2.614608059689384,-2.6423559724493644,-2.6107806070370696
2005,Qtr 3,July,12,-2.5978896534709044,-2.594335900031198,-2.615152753061923,-2.582699230934179
2005,Qtr 3,July,13,-2.5896315867091477,-2.570218638671487,-2.5991352178054035,-2.5612028207632282
2005,Qtr 3,July,14,-2.5448818588677753,-2.53024478713028,-2.5432964957401776,-2.512761622821611
2005,Qtr 3,July,15,-2.518031475968219,-2.5286914757772405,-2.544438760087896,-2.4986122366122254
2005,Qtr 3,July,18,-2.845233157207806,-2.846337293606028,-2.862874317260414,-2.8299690413591896
2005,Qtr 3,July,19,-2.53220825534056,-2.498179159591695,-2.530889962323201,-2.495517575149667
2005,Qtr 3,July,20,-2.493881489706453,-2.4686815330661274,-2.4869476002570354,-2.460083338221479
2005,Qtr 3,July,21,-2.464406815669308,-2.473375481777063,-2.47067221325206,-2.4488995452586413
2005,Qtr 3,July,22,-2.4600140909122055,-2.446370122446156,-2.4739447898969793,-2.4439561585553147
2005,Qtr 3,July,25,-2.4395488671524928,-2.4381128791217153,-2.4610678942484507,-2.4117509740126035
2005,Qtr 3,July,26,-2.4388521821208444,-2.4341038951601957,-2.4527293218590422,-2.412635051038626
2005,Qtr 3,July,27,-2.4258756928626077,-2.3899787310406775,-2.4230844073186337,-2.392383436652997
2005,Qtr 3,July,28,-2.3740086276245345,-2.359992721353755,-2.384654282713434,-2.342395151545703
2005,Qtr 3,July,29,-2.3466888415089113,-2.3735858653983106,-2.377772917187047,-2.3429026703425886
2005,Qtr 3,August,1,-2.6774495492195562,-2.6576860045109774,-2.6812111375124132,-2.6457742062797096
2005,Qtr 3,August,2,-2.327977453365669,-2.279730490992954,-2.315157496755002,-2.2989487751982094
2005,Qtr 3,August,3,-2.2686496145352155,-2.2633424740602934,-2.283438413691714,-2.2497757796566478
2005,Qtr 3,August,4,-2.270855415973278,-2.295482613308022,-2.3005645265681216,-2.2667080422501815
2005,Qtr 3,August,5,-2.1790104145030984,-2.1952635140563577,-2.197028662703993,-2.1772642093022867
2005,Qtr 3,August,8,-2.3390339790273695,-2.316913757514942,-2.3334087826721417,-2.3071806896346057
2005,Qtr 3,August,9,-2.314150131092635,-2.293968336431771,-2.3126156715359376,-2.2868075145713513
2005,Qtr 3,August,10,-2.26563321883206,-2.2139326710038905,-2.2358584779654467,-2.2322574554507484
2005,Qtr 3,August,11,-2.1984137230163237,-2.1669551450378224,-2.1995517652738714,-2.170763647879357
2005,Qtr 3,August,12,-2.1573044901585483,-2.1883429609067053,-2.1924802991046346,-2.1619421821754097
2005,Qtr 3,August,15,-1.4721129283565768,-1.4713681924367,-1.488753132968365,-1.452521576049746
2005,Qtr 3,August,16,-2.187622241067726,-2.2285846051735767,-2.2180987611329774,-2.19570698841074
2005,Qtr 3,August,17,-2.25560963452255,-2.236965478499828,-2.258443431424475,-2.2260369785753666
2005,Qtr 3,August,18,-2.232026357699851,-2.3113051143770362,-2.2651938750687464,-2.2746373198920065
2005,Qtr 3,August,19,-2.313392534251215,-2.301222423731133,-2.323570188239821,-2.301330882865294
2005,Qtr 3,August,22,-2.2794919544043446,-2.244824116583502,-2.2699260096240508,-2.2464149645339013
2005,Qtr 3,August,23,-2.2360198396300257,-2.2952476090190834,-2.265231693225185,-2.2569101812328194
2005,Qtr 3,August,24,-2.3103852895847288,-2.315948982799047,-2.323504579062336,-2.29242106516279
2005,Qtr 3,August,25,-2.3399676881598546,-2.3359758294168516,-2.3512343033527,-2.3102372991367424
2005,Qtr 3,August,26,-2.3219903598821454,-2.3489377788541344,-2.346344299650676,-2.3249430675796288
2005,Qtr 3,August,29,-2.3818711120184206,-2.3789196370539236,-2.3955107149918407,-2.3854176521598798
2005,Qtr 3,August,30,-2.3604025192121423,-2.357859128176992,-2.3774322037028903,-2.342287347243373
2005,Qtr 3,August,31,-2.3679029904641196,-2.322673601518423,-2.3531144065701017,-2.33647275954652
2005,Qtr 3,September,1,-2.11166061118327,-2.067779487138389,-2.090797813768534,-2.073195233412522
2005,Qtr 3,September,2,-2.234613409719964,-2.227473825193069,-2.2566494747472703,-2.2089954304075383
2005,Qtr 3,September,5,-1.9400702072689762,-1.9334592367647865,-1.9576097826677672,-1.9202945625342127
2005,Qtr 3,September,6,-2.1971112658568104,-2.1966937765384023,-2.202042315138145,-2.1955458011394953
2005,Qtr 3,September,7,-2.17135528320171,-2.1654138566960226,-2.1933002751824278,-2.1496672100631065
2005,Qtr 3,September,8,-2.156798920239858,-2.185629019435375,-2.195733611080384,-2.150022761121946
2005,Qtr 3,September,9,-2.1750610170514033,-2.147718002800636,-2.1793764916498013,-2.152025679023963
2005,Qtr 3,September,12,-2.114705267697331,-2.119452144623878,-2.144260008157515,-2.090108990083366
2005,Qtr 3,September,13,-2.120722847325089,-2.154171041620712,-2.1492622583784566,-2.12137655716782
2005,Qtr 3,September,14,-2.1588303001269935,-2.1415528727370745,-2.173130804176197,-2.130111116743847
2005,Qtr 3,September,15,-2.1440122529602377,-2.1315813005931594,-2.1547790339255473,-2.1205124779833837
2005,Qtr 3,September,16,-2.1273290208013704,-2.120493616486023,-2.145633633169041,-2.10671553656175
2005,Qtr 3,September,19,-2.804798831442841,-2.8095878714336604,-2.8179141852593066,-2.797572172882871
2005,Qtr 3,September,20,-2.123789548206808,-2.0867110138337264,-2.0958988188182706,-2.107034070451032
2005,Qtr 3,September,21,-2.0893469380008223,-2.1169113563754305,-2.113142598438809,-2.088922241196472
2005,Qtr 3,September,22,-2.1428040702101696,-2.16054779599082,-2.168403051970533,-2.1441579876316226
2005,Qtr 3,September,23,-2.7772595703780696,-2.7712644036128746,-2.7902764602619947,-2.7692035285924765
2005,Qtr 3,September,26,-2.134015734253217,-2.078333411672045,-2.112853384318507,-2.1000477359896257
2005,Qtr 3,September,27,-2.0826243083058227,-2.101439008738481,-2.1092914508316074,-2.0747766998839876
2005,Qtr 3,September,28,-2.091782171299765,-2.067239577069751,-2.085444534316683,-2.056735786413082
2005,Qtr 3,September,29,-2.0537321931203762,-2.0097826636737692,-2.0420932965439555,-2.0289521348075734
2005,Qtr 3,September,30,-1.9888593506237873,-1.9941905400123994,-2.0126247235707395,-1.9762034517075424
2005,Qtr 4,October,3,-0.02504774596209791,-0.015498356223236698,-0.0417848216374751,-0.0016788918974406375
2005,Qtr 4,October,4,-0.7216320290456767,-0.7150852705060705,-0.7224892820013027,-0.700559329231759
2005,Qtr 4,October,5,-0.7257623111173792,-0.7988796533899951,-0.7585766565105839,-0.7608632853304818
2005,Qtr 4,October,6,-0.8635550456084344,-0.9216408482947197,-0.8962172332058114,-0.9066004839248458
2005,Qtr 4,October,7,-0.9295987619374362,-0.9272803167045367,-0.9399059056141287,-0.9025098068842248
2005,Qtr 4,October,10,-2.937785873348445,-2.9503293895956633,-2.952417980353945,-2.9302667135292575
2005,Qtr 4,October,11,-2.967439745875889,-2.9394964076395995,-2.948604424197849,-2.9479747173435857
2005,Qtr 4,October,12,-2.1434833969690095,-2.2277007908375452,-2.1588187008767585,-2.188298468769018
2005,Qtr 4,October,13,-2.2503866249693765,-2.2523332982357447,-2.2642496415714923,-2.2710281654592936
2005,Qtr 4,October,14,-2.240125095840278,-2.256135195219468,-2.2594601522032063,-2.252271077094944
2005,Qtr 4,October,17,-2.2282118985839956,-2.2635947849603992,-2.2612250057905214,-2.2494559920913195
2005,Qtr 4,October,18,-2.2604250000369572,-2.292415092215396,-2.2771550149374864,-2.257731094249231
2005,Qtr 4,October,19,-2.338125140731133,-2.3687327222310337,-2.3501011213537497,-2.3782897934638267
2005,Qtr 4,October,20,-2.3299632109006434,-2.385157137555458,-2.350598531328612,-2.3602821151392295
2005,Qtr 4,October,21,-2.422400638177491,-2.3640242114113446,-2.3872687312076635,-2.392590014233737
2005,Qtr 4,October,24,-2.359094219145012,-2.345326779479894,-2.3540073427638664,-2.3531892992907295
2005,Qtr 4,October,25,-2.2963526806537113,-2.3326441782642044,-2.3179713785001126,-2.298801313032949
2005,Qtr 4,October,26,-2.33221425017954,-2.336607768519788,-2.3359497599435555,-2.3200639366315956
2005,Qtr 4,October,27,-2.3432922118206068,-2.381673580657755,-2.3637330713710716,-2.3536031423770676
2005,Qtr 4,October,28,-2.403937984030828,-2.4004535001339637,-2.4137294240793317,-2.4033770646267425
2005,Qtr 4,October,31,-2.3546222485454167,-2.281877934851778,-2.3151426273399838,-2.314885025452288
2005,Qtr 4,November,1,-2.252444732000258,-2.2197966778181177,-2.2500957638920838,-2.217568971343251
2005,Qtr 4,November,2,-2.213710701956028,-2.159016050709593,-2.1988768545317887,-2.1823431333215337
2005,Qtr 4,November,3,-2.833539106056352,-2.8219928135734853,-2.8384556941308827,-2.816667430441151
2005,Qtr 4,November,4,-2.1065012368172553,-2.10752253047015,-2.1338472463994798,-2.1004880738987857
2005,Qtr 4,November,7,-2.115202411213974,-2.1278183275604112,-2.146348039433314,-2.1131784716596265
2005,Qtr 4,November,8,-2.1208571372124387,-2.13720661071293,-2.1532263555246502,-2.11482915628845
2005,Qtr 4,November,9,-2.1402383557389606,-2.093113341613151,-2.1141197152754057,-2.1049777264731206
2005,Qtr 4,November,10,-2.094667798307176,-2.095928920446986,-2.1103806940759102,-2.0845737091476337
2005,Qtr 4,November,11,-2.064289583463469,-2.0261674627073116,-2.060420018478327,-2.0231335589333668
2005,Qtr 4,November,14,-2.0219218174012688,-2.0489384988040222,-2.0532285765399734,-2.0183315129808324
2005,Qtr 4,November,15,-2.0650445710654,-2.0687116533929397,-2.0762869363714467,-2.0488923858037937
2005,Qtr 4,November,16,-2.0771896733727324,-2.048919994607943,-2.079570500048796,-2.054090369364737
2005,Qtr 4,November,17,-2.03115693388089,-1.9866881861033445,-2.0107223915071204,-2.0014392609233935
2005,Qtr 4,November,18,-1.9398592613188863,-1.9139454269484728,-1.9412890282388875,-1.9005359807681987
2005,Qtr 4,November,21,-1.8869392386114308,-1.881670327582449,-1.902466353503689,-1.873529056743191
2005,Qtr 4,November,22,-1.8759407656153932,-1.8774145888623135,-1.902971491625801,-1.8664786443148627
2005,Qtr 4,November,23,-2.648322929952818,-2.613364990204637,-2.6466814698615466,-2.618332780204188
2005,Qtr 4,November,24,-1.2080177288441607,-1.219013729198684,-1.2255894021904115,-1.2087020841253402
2005,Qtr 4,November,25,-1.8164769903235438,-1.8054085946650313,-1.8406545976278168,-1.7886630357645938
2005,Qtr 4,November,28,-1.7835415191481188,-1.8007204030616983,-1.8000071019356065,-1.7756314472646306
2005,Qtr 4,November,29,-1.816808099518869,-1.8244299130586594,-1.8302820521695344,-1.7954403877001641
2005,Qtr 4,November,30,-1.8211204164657708,-1.8551313615478346,-1.8481154098584684,-1.8159286057997288
2005,Qtr 4,December,1,-1.8479157605360652,-1.7534680612091513,-1.7994062629723966,-1.8091795891093265
2005,Qtr 4,December,2,-1.7079179289340445,-1.6887327084369204,-1.7262712525033035,-1.679862610535618
2005,Qtr 4,December,5,-1.680843986599267,-1.6776413473490512,-1.7003803591666415,-1.6653442858699747
2005,Qtr 4,December,6,-1.6864183303106492,-1.6876410683978553,-1.6872407447839621,-1.6654691388710938
2005,Qtr 4,December,7,-1.6720252931124042,-1.672110736100847,-1.6881357529788432,-1.658178359020462
2005,Qtr 4,December,8,-1.688959913228281,-1.7375331131090006,-1.7117836622020215,-1.7157596377438424
2005,Qtr 4,December,9,-1.7425895568605707,-1.7038357612577544,-1.7308910189946456,-1.7082186375107944
2005,Qtr 4,December,12,-1.6622654386302513,-1.6524810890707233,-1.6647503141055657,-1.63969717565115
2005,Qtr 4,December,13,-1.6492014816453309,-1.6395199126483133,-1.6720521843504228,-1.6296243784290325
2005,Qtr 4,December,14,-1.6281778049534072,-1.6810547680725534,-1.6580925341100827,-1.6555278916432508
2005,Qtr 4,December,15,-1.6815363375834746,-1.7038559182364212,-1.708083220304484,-1.667525140115014
2005,Qtr 4,December,16,-1.695260959710837,-1.6902018923350968,-1.7003263011803076,-1.6762002492472217
2005,Qtr 4,December,19,-1.670893700912758,-1.6395793790866646,-1.6687720346329675,-1.642111339723169
2005,Qtr 4,December,20,-1.6431336394515204,-1.6101701151742414,-1.6483911016075292,-1.6079109937428813
2005,Qtr 4,December,21,-1.589631525964163,-1.5448502895859417,-1.5745424595859627,-1.5409073295313587
2005,Qtr 4,December,22,-1.533995906381251,-1.5529366711006618,-1.571153345727596,-1.533173534560106
2005,Qtr 4,December,23,-2.462490785568538,-2.4564621437741003,-2.484072401211663,-2.434357378263515
2005,Qtr 4,December,26,-1.1497760807212805,-1.1399468576742828,-1.1523046209395669,-1.1332417869286786
2005,Qtr 4,December,27,-2.752345667357207,-2.7638755963510886,-2.765106444936415,-2.7418146350345687
2005,Qtr 4,December,28,-1.5613296446540519,-1.5094714528367925,-1.54403756994908,-1.5184347680592998
2005,Qtr 4,December,29,-1.493032117790347,-1.475506138698194,-1.4948748093417066,-1.453530525992937
2005,Qtr 4,December,30,-0.7852668151524924,-0.8475930003240766,-0.8283845434414169,-0.8143377054054952
2006,Qtr 1,January,2,-1.8387032935632364,-1.8323585608397879,-1.8382642676962104,-1.833136833056769
2006,Qtr 1,January,3,-1.2259938086478153,-1.1628273481016511,-1.187116449359962,-1.1990356190631928
2006,Qtr 1,January,4,-1.4215017352100983,-1.3733129285640318,-1.4173973332120702,-1.392787409609668
2006,Qtr 1,January,5,-1.3495780469241385,-1.340106873605335,-1.3673804599059312,-1.322375197782783
2006,Qtr 1,January,6,-1.323488082058344,-1.2985259463393715,-1.3321985495537283,-1.3044954661109922
2006,Qtr 1,January,9,-2.245842185520382,-2.244753374310303,-2.2632866444445208,-2.2196149199124675
2006,Qtr 1,January,10,-1.2600379253678513,-1.3152741605708878,-1.3006488118277373,-1.2936140868138524
2006,Qtr 1,January,11,-1.3032627634046816,-1.259788706197225,-1.293794879746135,-1.280693132600603
2006,Qtr 1,January,12,-1.23271747664988,-1.2415385867674706,-1.2561694412490272,-1.2244115404823404
2006,Qtr 1,January,13,-1.2511182856174305,-1.2446563372922859,-1.2734757805017043,-1.231853890727407
2006,Qtr 1,January,16,-0.7064635410298563,-0.6979559832463397,-0.7178859347897553,-0.6909688706349095
2006,Qtr 1,January,17,-1.271404990256015,-1.3446233203021423,-1.2933431986131207,-1.3066624420304196
2006,Qtr 1,January,18,-1.4131249709669205,-1.4568957077817712,-1.4184911338441153,-1.4871088680738902
2006,Qtr 1,January,19,-1.4289883354240274,-1.3532636302253074,-1.3929710856922948,-1.3927749298040208
2006,Qtr 1,January,20,-1.323428493677745,-1.407995853292717,-1.3515927570662543,-1.379420132094297
2006,Qtr 1,January,23,-1.4732250288333137,-1.4614714401473017,-1.4751937768080052,-1.4640236828259474
2006,Qtr 1,January,24,-1.4360635707724105,-1.4100850360659796,-1.4274482234934966,-1.4010703573495582
2006,Qtr 1,January,25,-1.382663256464647,-1.387571036291753,-1.3880777093909868,-1.3668664327082234
2006,Qtr 1,January,26,-0.03446360140832461,0.005036630377882656,-0.03369358492357083,-0.01052696867904368
2006,Qtr 1,January,27,0.0673825345086938,0.13454256979816703,0.10298827445056535,0.09973872242447468
2006,Qtr 1,January,30,-0.04843473268279119,-0.04398628154429085,-0.04776991636147215,-0.024708595036844527
2006,Qtr 1,January,31,-0.7333947021473979,-0.7235886878086774,-0.7378605842471593,-0.7124123417857713
2006,Qtr 1,February,1,0.17174879073115923,0.16350903146104212,0.15805967061946502,0.18393797201192508
2006,Qtr 1,February,2,0.1894695282196635,0.15415119206663486,0.16054573578037423,0.18084111522033308
2006,Qtr 1,February,3,-0.004168149886389916,-0.0013469537154086053,-0.028042399667397522,0.013029814929633843
2006,Qtr 1,February,6,-1.1945506237836039,-1.128977356277493,-1.165878590102987,-1.171506256760709
2006,Qtr 1,February,7,-1.132453049437719,-1.1770771570195766,-1.1621979805627776,-1.1487175128516078
2006,Qtr 1,February,8,-1.210881173275851,-1.2611223533785882,-1.2282048477018859,-1.245897256772046
2006,Qtr 1,February,9,-1.2067227425336797,-1.2359645335482643,-1.2247846078337723,-1.2037371722616284
2006,Qtr 1,February,10,-1.231813108228463,-1.261452850194327,-1.2530951437285291,-1.2636465270683128
2006,Qtr 1,February,13,-1.2907236920125003,-1.3342707918701278,-1.3179128266027988,-1.3139938795802224
2006,Qtr 1,February,14,-1.3486687537615447,-1.2565412167890746,-1.2960975226240166,-1.3300071741796944
2006,Qtr 1,February,15,-1.2374711194961416,-1.2986377616200535,-1.2508805740232045,-1.269050222831795
2006,Qtr 1,February,16,-1.2785325069381452,-1.2439610978591225,-1.269918322122508,-1.255341277608622
2006,Qtr 1,February,17,-1.2216011383370502,-1.2676702286726476,-1.2560637507728212,-1.2311380840301083
2006,Qtr 1,February,20,-0.7207612276308207,-0.7164333236618312,-0.7252144299070464,-0.7096418139515617
2006,Qtr 1,February,21,-1.2404221085464393,-1.2099869391031919,-1.236264027847466,-1.215379735611133
2006,Qtr 1,February,22,-1.2216463013840515,-1.217422293507349,-1.2323427545944674,-1.212644481383602
2006,Qtr 1,February,23,-1.2056191639539149,-1.1830494931125948,-1.203563113940996,-1.1847030745371585
2006,Qtr 1,February,24,-1.1780205184612091,-1.1561127574389927,-1.196679574500949,-1.1538379897280482
2006,Qtr 1,February,27,-1.1465357510395964,-1.1349142211305192,-1.1519969960469458,-1.1186504780549626
2006,Qtr 1,February,28,-1.0194344572448957,-1.0546997644600913,-1.0574959345579915,-1.0639509952521486
2006,Qtr 1,March,1,-0.5180186502299361,-0.4652991900928636,-0.49660050228894115,-0.47622057110246263
2006,Qtr 1,March,2,-1.1302899651551257,-1.169653166355722,-1.1639190965734514,-1.1455159523332916
2006,Qtr 1,March,3,-1.1880897455413755,-1.220470546821447,-1.1973053154190252,-1.193654702547997
2006,Qtr 1,March,6,-1.2149122173574043,-1.2054366179092875,-1.2254164735412663,-1.2007963970210638
